TIMESTAMP;RECORD;BattV_Avg;PTemp_C_Avg;VW_Avg(1);PA_uS_Avg(1);VW_Avg(2);PA_uS_Avg(2);VW_Avg(3);PA_uS_Avg(3);VW_Avg(4);PA_uS_Avg(4);VW_Avg(5);PA_uS_Avg(5);VW_Avg(6);PA_uS_Avg(6);VW_Avg(7);PA_uS_Avg(7);VW_Avg(8);PA_uS_Avg(8);VW_Avg(9);PA_uS_Avg(9);VW_Avg(10);PA_uS_Avg(10);VW_Avg(11);PA_uS_Avg(11);VW_Avg(12);PA_uS_Avg(12);VW_Avg(13);PA_uS_Avg(13);VW_Avg(14);PA_uS_Avg(14);VW_Avg(15);PA_uS_Avg(15);VW_Avg(16);PA_uS_Avg(16);VW_Avg(17);PA_uS_Avg(17);VW_Avg(18);PA_uS_Avg(18);VW_Avg(19);PA_uS_Avg(19);VW_Avg(20);PA_uS_Avg(20);BattV_Max;BattV_TMx;PTemp_C_Max;PTemp_C_TMx;VW_Max(1);VW_TMx(1);PA_uS_Max(1);PA_uS_TMx(1);VW_Max(2);VW_TMx(2);PA_uS_Max(2);PA_uS_TMx(2);VW_Max(3);VW_TMx(3);PA_uS_Max(3);PA_uS_TMx(3);VW_Max(4);VW_TMx(4);PA_uS_Max(4);PA_uS_TMx(4);VW_Max(5);VW_TMx(5);PA_uS_Max(5);PA_uS_TMx(5);VW_Max(6);VW_TMx(6);PA_uS_Max(6);PA_uS_TMx(6);VW_Max(7);VW_TMx(7);PA_uS_Max(7);PA_uS_TMx(7);VW_Max(8);VW_TMx(8);PA_uS_Max(8);PA_uS_TMx(8);VW_Max(9);VW_TMx(9);PA_uS_Max(9);PA_uS_TMx(9);VW_Max(10);VW_TMx(10);PA_uS_Max(10);PA_uS_TMx(10);VW_Max(11);VW_TMx(11);PA_uS_Max(11);PA_uS_TMx(11);VW_Max(12);VW_TMx(12);PA_uS_Max(12);PA_uS_TMx(12);VW_Max(13);VW_TMx(13);PA_uS_Max(13);PA_uS_TMx(13);VW_Max(14);VW_TMx(14);PA_uS_Max(14);PA_uS_TMx(14);VW_Max(15);VW_TMx(15);PA_uS_Max(15);PA_uS_TMx(15);VW_Max(16);VW_TMx(16);PA_uS_Max(16);PA_uS_TMx(16);VW_Max(17);VW_TMx(17);PA_uS_Max(17);PA_uS_TMx(17);VW_Max(18);VW_TMx(18);PA_uS_Max(18);PA_uS_TMx(18);VW_Max(19);VW_TMx(19);PA_uS_Max(19);PA_uS_TMx(19);VW_Max(20);VW_TMx(20);PA_uS_Max(20);PA_uS_TMx(20);BattV_Min;BattV_TMn;PTemp_C_Min;PTemp_C_TMn;VW_Min(1);VW_TMn(1);PA_uS_Min(1);PA_uS_TMn(1);VW_Min(2);VW_TMn(2);PA_uS_Min(2);PA_uS_TMn(2);VW_Min(3);VW_TMn(3);PA_uS_Min(3);PA_uS_TMn(3);VW_Min(4);VW_TMn(4);PA_uS_Min(4);PA_uS_TMn(4);VW_Min(5);VW_TMn(5);PA_uS_Min(5);PA_uS_TMn(5);VW_Min(6);VW_TMn(6);PA_uS_Min(6);PA_uS_TMn(6);VW_Min(7);VW_TMn(7);PA_uS_Min(7);PA_uS_TMn(7);VW_Min(8);VW_TMn(8);PA_uS_Min(8);PA_uS_TMn(8);VW_Min(9);VW_TMn(9);PA_uS_Min(9);PA_uS_TMn(9);VW_Min(10);VW_TMn(10);PA_uS_Min(10);PA_uS_TMn(10);VW_Min(11);VW_TMn(11);PA_uS_Min(11);PA_uS_TMn(11);VW_Min(12);VW_TMn(12);PA_uS_Min(12);PA_uS_TMn(12);VW_Min(13);VW_TMn(13);PA_uS_Min(13);PA_uS_TMn(13);VW_Min(14);VW_TMn(14);PA_uS_Min(14);PA_uS_TMn(14);VW_Min(15);VW_TMn(15);PA_uS_Min(15);PA_uS_TMn(15);VW_Min(16);VW_TMn(16);PA_uS_Min(16);PA_uS_TMn(16);VW_Min(17);VW_TMn(17);PA_uS_Min(17);PA_uS_TMn(17);VW_Min(18);VW_TMn(18);PA_uS_Min(18);PA_uS_TMn(18);VW_Min(19);VW_TMn(19);PA_uS_Min(19);PA_uS_TMn(19);VW_Min(20);VW_TMn(20);PA_uS_Min(20);PA_uS_TMn(20)
2/10/2022 12:00;572;13.56;14.01;0.3;27.81;0.286;27.38;NAN;NAN;0.298;27.75;0.403;30.78;NAN;NAN;0.287;27.42;0.321;28.46;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.68;2/10/2022 12:00;14.06;2/10/2022 11:31;0.3;2/10/2022 11:55;27.82;2/10/2022 11:55;0.286;2/10/2022 11:37;27.38;2/10/2022 11:37;NAN;00:03.3;NAN;00:03.3;0.298;2/10/2022 11:33;27.76;2/10/2022 11:33;0.403;2/10/2022 11:56;30.79;2/10/2022 11:56;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 11:38;27.43;2/10/2022 11:38;0.322;2/10/2022 11:31;28.47;2/10/2022 11:31;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.39;2/10/2022 11:31;13.99;2/10/2022 11:44;0.3;2/10/2022 11:31;27.8;2/10/2022 11:31;0.286;2/10/2022 11:31;27.37;2/10/2022 11:31;NAN;00:03.3;NAN;00:03.3;0.298;2/10/2022 11:31;27.75;2/10/2022 11:31;0.403;2/10/2022 11:31;30.78;2/10/2022 11:31;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 11:31;27.41;2/10/2022 11:31;0.321;2/10/2022 11:33;28.46;2/10/2022 11:33;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
2/10/2022 12:30;573;13.77;14.03;0.3;27.82;0.286;27.38;NAN;NAN;0.298;27.75;0.403;30.78;NAN;NAN;0.287;27.43;0.322;28.46;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.83;2/10/2022 12:30;14.11;2/10/2022 12:29;0.3;2/10/2022 12:01;27.82;2/10/2022 12:01;0.286;2/10/2022 12:02;27.38;2/10/2022 12:02;NAN;00:03.3;NAN;00:03.3;0.298;2/10/2022 12:23;27.76;2/10/2022 12:23;0.403;2/10/2022 12:04;30.79;2/10/2022 12:04;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 12:01;27.43;2/10/2022 12:01;0.322;2/10/2022 12:01;28.47;2/10/2022 12:01;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.69;2/10/2022 12:01;13.99;2/10/2022 12:01;0.3;2/10/2022 12:01;27.82;2/10/2022 12:01;0.286;2/10/2022 12:01;27.37;2/10/2022 12:01;NAN;00:03.3;NAN;00:03.3;0.298;2/10/2022 12:01;27.75;2/10/2022 12:01;0.403;2/10/2022 12:01;30.78;2/10/2022 12:01;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 12:01;27.43;2/10/2022 12:01;0.321;2/10/2022 12:05;28.46;2/10/2022 12:05;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
2/10/2022 13:00;574;13.93;14.26;0.3;27.82;0.286;27.39;NAN;NAN;0.298;27.75;0.403;30.78;NAN;NAN;0.287;27.43;0.322;28.47;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;14.31;2/10/2022 12:51;14.42;2/10/2022 13:00;0.301;2/10/2022 12:43;27.83;2/10/2022 12:43;0.287;2/10/2022 12:36;27.4;2/10/2022 12:36;NAN;00:03.3;NAN;00:03.3;0.298;2/10/2022 12:31;27.75;2/10/2022 12:31;0.403;2/10/2022 12:56;30.79;2/10/2022 12:56;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 12:31;27.43;2/10/2022 12:31;0.322;2/10/2022 12:52;28.48;2/10/2022 12:52;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.68;2/10/2022 12:59;14.13;2/10/2022 12:31;0.3;2/10/2022 12:31;27.82;2/10/2022 12:31;0.286;2/10/2022 12:31;27.38;2/10/2022 12:31;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 12:46;27.74;2/10/2022 12:46;0.403;2/10/2022 12:31;30.78;2/10/2022 12:31;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 12:31;27.43;2/10/2022 12:31;0.321;2/10/2022 12:33;28.46;2/10/2022 12:33;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
2/10/2022 13:30;575;13.7;14.61;0.3;27.82;0.286;27.39;NAN;NAN;0.298;27.74;0.403;30.78;NAN;NAN;0.287;27.43;0.322;28.47;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.72;2/10/2022 13:30;14.75;2/10/2022 13:29;0.301;2/10/2022 13:01;27.83;2/10/2022 13:01;0.287;2/10/2022 13:01;27.4;2/10/2022 13:01;NAN;00:03.3;NAN;00:03.3;0.298;2/10/2022 13:01;27.75;2/10/2022 13:01;0.403;2/10/2022 13:01;30.79;2/10/2022 13:01;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 13:01;27.43;2/10/2022 13:01;0.322;2/10/2022 13:04;28.48;2/10/2022 13:04;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.69;2/10/2022 13:13;14.44;2/10/2022 13:01;0.3;2/10/2022 13:03;27.82;2/10/2022 13:03;0.286;2/10/2022 13:09;27.38;2/10/2022 13:09;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 13:05;27.74;2/10/2022 13:05;0.403;2/10/2022 13:03;30.78;2/10/2022 13:03;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 13:01;27.43;2/10/2022 13:01;0.322;2/10/2022 13:01;28.47;2/10/2022 13:01;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
2/10/2022 14:00;576;13.72;14.91;0.301;27.83;0.287;27.4;NAN;NAN;0.297;27.73;0.403;30.79;NAN;NAN;0.287;27.43;0.322;28.48;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.73;2/10/2022 13:59;15.04;2/10/2022 13:59;0.301;2/10/2022 13:34;27.83;2/10/2022 13:34;0.287;2/10/2022 13:57;27.41;2/10/2022 13:57;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 13:31;27.74;2/10/2022 13:31;0.403;2/10/2022 13:31;30.79;2/10/2022 13:31;NAN;00:03.3;NAN;00:03.3;0.288;2/10/2022 13:42;27.44;2/10/2022 13:42;0.322;2/10/2022 13:32;28.48;2/10/2022 13:32;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.7;2/10/2022 13:46;14.75;2/10/2022 13:31;0.3;2/10/2022 13:31;27.82;2/10/2022 13:31;0.286;2/10/2022 13:47;27.38;2/10/2022 13:47;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 13:53;27.72;2/10/2022 13:53;0.403;2/10/2022 13:33;30.78;2/10/2022 13:33;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 13:31;27.43;2/10/2022 13:31;0.322;2/10/2022 13:31;28.47;2/10/2022 13:31;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
2/10/2022 14:30;577;13.72;15.14;0.301;27.84;0.287;27.4;NAN;NAN;0.297;27.73;0.403;30.79;NAN;NAN;0.287;27.43;0.322;28.48;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.73;2/10/2022 14:14;15.24;2/10/2022 14:29;0.301;2/10/2022 14:16;27.85;2/10/2022 14:16;0.287;2/10/2022 14:14;27.41;2/10/2022 14:14;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 14:02;27.74;2/10/2022 14:02;0.404;2/10/2022 14:17;30.8;2/10/2022 14:17;NAN;00:03.3;NAN;00:03.3;0.288;2/10/2022 14:21;27.44;2/10/2022 14:21;0.322;2/10/2022 14:01;28.48;2/10/2022 14:01;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.72;2/10/2022 14:20;15.04;2/10/2022 14:01;0.301;2/10/2022 14:01;27.83;2/10/2022 14:01;0.287;2/10/2022 14:01;27.4;2/10/2022 14:01;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 14:01;27.72;2/10/2022 14:01;0.403;2/10/2022 14:01;30.79;2/10/2022 14:01;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 14:01;27.43;2/10/2022 14:01;0.322;2/10/2022 14:02;28.47;2/10/2022 14:02;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
2/10/2022 15:00;578;13.71;15.36;0.301;27.85;0.287;27.41;NAN;NAN;0.297;27.73;0.403;30.79;NAN;NAN;0.287;27.43;0.322;28.49;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.73;2/10/2022 14:33;15.48;2/10/2022 14:58;0.301;2/10/2022 14:31;27.85;2/10/2022 14:31;0.287;2/10/2022 14:34;27.41;2/10/2022 14:34;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 14:32;27.74;2/10/2022 14:32;0.404;2/10/2022 14:34;30.8;2/10/2022 14:34;NAN;00:03.3;NAN;00:03.3;0.288;2/10/2022 14:32;27.44;2/10/2022 14:32;0.323;2/10/2022 14:44;28.5;2/10/2022 14:44;0.329;2/10/2022 14:39;28.67;2/10/2022 14:39;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.69;2/10/2022 14:48;15.24;2/10/2022 14:31;0.301;2/10/2022 14:31;27.85;2/10/2022 14:31;0.287;2/10/2022 14:31;27.4;2/10/2022 14:31;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 14:31;27.72;2/10/2022 14:31;0.403;2/10/2022 14:31;30.79;2/10/2022 14:31;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 14:31;27.43;2/10/2022 14:31;0.322;2/10/2022 14:31;28.48;2/10/2022 14:31;0.3;2/10/2022 14:46;27.82;2/10/2022 14:46;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
2/10/2022 15:30;579;13.71;15.68;0.301;27.86;0.287;27.41;NAN;NAN;0.297;27.73;0.404;30.8;NAN;NAN;0.288;27.43;0.322;28.49;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.73;2/10/2022 15:03;15.92;2/10/2022 15:30;0.301;2/10/2022 15:01;27.86;2/10/2022 15:01;0.287;2/10/2022 15:01;27.41;2/10/2022 15:01;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 15:04;27.74;2/10/2022 15:04;0.404;2/10/2022 15:02;30.8;2/10/2022 15:02;NAN;00:03.3;NAN;00:03.3;0.288;2/10/2022 15:04;27.44;2/10/2022 15:04;0.323;2/10/2022 15:01;28.5;2/10/2022 15:01;0.331;2/10/2022 15:14;28.74;2/10/2022 15:14;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.69;2/10/2022 15:30;15.51;2/10/2022 15:01;0.301;2/10/2022 15:02;27.85;2/10/2022 15:02;0.287;2/10/2022 15:07;27.4;2/10/2022 15:07;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 15:26;27.71;2/10/2022 15:26;0.403;2/10/2022 15:01;30.79;2/10/2022 15:01;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 15:01;27.43;2/10/2022 15:01;0.322;2/10/2022 15:02;28.48;2/10/2022 15:02;0.299;2/10/2022 15:23;27.78;2/10/2022 15:23;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
2/10/2022 16:00;580;13.7;16.22;0.301;27.86;0.287;27.41;NAN;NAN;0.297;27.72;0.404;30.8;NAN;NAN;0.288;27.43;0.322;28.49;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.74;2/10/2022 15:44;16.49;2/10/2022 16:00;0.302;2/10/2022 15:59;27.87;2/10/2022 15:59;0.287;2/10/2022 15:54;27.43;2/10/2022 15:54;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 15:31;27.72;2/10/2022 15:31;0.404;2/10/2022 15:33;30.8;2/10/2022 15:33;NAN;00:03.3;NAN;00:03.3;0.288;2/10/2022 15:33;27.44;2/10/2022 15:33;0.323;2/10/2022 15:33;28.5;2/10/2022 15:33;0.395;2/10/2022 15:55;30.57;2/10/2022 15:55;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.69;2/10/2022 15:56;15.95;2/10/2022 15:31;0.301;2/10/2022 15:32;27.85;2/10/2022 15:32;0.287;2/10/2022 15:31;27.41;2/10/2022 15:31;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 15:34;27.71;2/10/2022 15:34;0.403;2/10/2022 15:31;30.79;2/10/2022 15:31;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 15:31;27.43;2/10/2022 15:31;0.322;2/10/2022 15:31;28.48;2/10/2022 15:31;0.298;2/10/2022 15:38;27.75;2/10/2022 15:38;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
2/10/2022 16:30;581;13.71;17.05;0.302;27.86;0.287;27.42;NAN;NAN;0.297;27.72;0.404;30.8;NAN;NAN;0.288;27.43;0.323;28.5;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;13.73;2/10/2022 16:07;17.69;2/10/2022 16:30;0.302;2/10/2022 16:06;27.87;2/10/2022 16:06;0.287;2/10/2022 16:02;27.43;2/10/2022 16:02;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 16:01;27.72;2/10/2022 16:01;0.404;2/10/2022 16:02;30.8;2/10/2022 16:02;NAN;00:03.3;NAN;00:03.3;0.288;2/10/2022 16:03;27.44;2/10/2022 16:03;0.323;2/10/2022 16:01;28.5;2/10/2022 16:01;0.329;2/10/2022 16:11;28.67;2/10/2022 16:11;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;13.69;2/10/2022 16:11;16.51;2/10/2022 16:01;0.301;2/10/2022 16:01;27.86;2/10/2022 16:01;0.287;2/10/2022 16:01;27.41;2/10/2022 16:01;NAN;00:03.3;NAN;00:03.3;0.297;2/10/2022 16:03;27.71;2/10/2022 16:03;0.403;2/10/2022 16:01;30.79;2/10/2022 16:01;NAN;00:03.3;NAN;00:03.3;0.287;2/10/2022 16:01;27.43;2/10/2022 16:01;0.323;2/10/2022 16:01;28.5;2/10/2022 16:01;0.287;2/10/2022 16:06;27.41;2/10/2022 16:06;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3;NAN;00:03.3
